year,rank,university,budget_original,budget_unit,budget_yi_yuan,source_image,source_url,extraction_method,verified,notes
2026,16,北京科技大学,149.04亿元,亿元,149.04,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,17,南京大学,146.67亿元,亿元,146.67,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,18,武汉大学,93.22亿元,亿元,93.22,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,19,厦门大学,96.79亿元,亿元,96.79,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,20,北京交通大学,96.21亿元,亿元,96.21,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,23,华南理工大学,129.52亿元,亿元,129.52,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,24,四川大学,129.25亿元,亿元,129.25,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,25,中南大学,121.38亿元,亿元,121.38,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,26,重庆大学,117.71亿元,亿元,117.71,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,27,天津大学,114.59亿元,亿元,114.59,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,28,吉林大学,113.21亿元,亿元,113.21,2026.png,,paddleocr_row,False,rank OCR疑似为14，按行序校正为28; 原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,29,大连理工大学,112.77亿元,亿元,112.77,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,30,湖南大学,108.05亿元,亿元,108.05,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,31,中国农业大学,102.19亿元,亿元,102.19,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,32,电子科技大学,97.53亿元,亿元,97.53,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,36,西安电子科技大学,94.91亿元,亿元,94.91,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,37,西南交通大学,94.36亿元,亿元,94.36,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,38,中国人民大学,93.79亿元,亿元,93.79,2026.png,,paddleocr_row,False,rank OCR疑似为89，按行序校正为38; 原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,39,西北农林科技大学,66.26亿元,亿元,66.26,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,41,华东师范大学,87.42亿元,亿元,87.42,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,42,武汉理工大学,84.29亿元,亿元,84.29,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,43,兰州大学,81.45亿元,亿元,81.45,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,44,北京林业大学,78.20亿元,亿元,78.20,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,45,南开大学,74.28亿元,亿元,74.28,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,46,合肥工业大学,73.63亿元,亿元,73.63,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,48,中国矿业大学,66.95亿元,亿元,66.95,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,49,北京邮电大学,64.91亿元,亿元,64.91,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,50,中国石油大学（北京）,64.73亿元,亿元,64.73,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,51,河海大学,63.50亿元,亿元,63.50,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,52,中国海洋大学,62.98亿元,亿元,62.98,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,53,西南大学,62.52亿元,亿元,62.52,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,54,华北电力大学,62.24亿元,亿元,62.24,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,55,南京农业大学,62.19亿元,亿元,62.19,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,56,江南大学,61.73亿元,亿元,61.73,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,57,华东理工大学,60.71亿元,亿元,60.71,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,58,华中农业大学,60.47亿元,亿元,60.47,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,60,中国地质大学（武汉）,58.54亿元,亿元,58.54,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,61,长安大学,54.46亿元,亿元,54.46,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,62,华中师范大学,52.67亿元,亿元,52.67,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,64,北京化工大学,45.66亿元,亿元,45.66,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,65,中国药科大学,44.95亿元,亿元,44.95,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,66,北京中医药大学,41.26亿元,亿元,41.26,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,67,东华大学,40.87亿元,亿元,40.87,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,68,陕西师范大学,40.77亿元,亿元,40.77,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,69,东北师范大学,34.81亿元,亿元,34.81,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,70,中国矿业大学（北京）,34.61亿元,亿元,34.61,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,71,中央财经大学,31.16亿元,亿元,31.16,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,72,中国传媒大学,29.22亿元,亿元,29.22,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,73,东北林业大学,28.14亿元,亿元,28.14,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,74,上海财经大学,26.47亿元,亿元,26.47,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,75,中南财经政法大学,24.34亿元,亿元,24.34,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,76,西南财经大学,24.10亿元,亿元,24.10,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,77,北京外国语大学,21.13亿元,亿元,21.13,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,78,中国政法大学,16.61亿元,亿元,16.61,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,79,对外经济贸易大学,18.20亿元,亿元,18.20,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,80,上海外国语大学,17.80亿元,亿元,17.80,2026.png,,paddleocr_row,False,rank OCR疑似为1，按行序校正为80; 原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,81,北京语言大学,16.78亿元,亿元,16.78,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,82,中央美术学院,11.70亿元,亿元,11.70,2026.png,,paddleocr_row,False,rank OCR疑似为2，按行序校正为82; 原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,83,中央音乐学院,8.73亿元,亿元,8.73,2026.png,,paddleocr_row,False,rank OCR疑似为28，按行序校正为83; 原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
